page,review_title,review_text,rating
192,omega -3,I feel many people are lacking in their omega-3s. fish oil can help lower your cholesterol and improve your hair while helping with inflammation. used to improve bone health. brain can also benefit from These fatty acids,4.0
192,Omega 3 premium fish oil,"Omega 3 helps to reduce body inflammation, great for cholesterol control and heart health by protecting our blood vessels! This brand has 1100 mg of packed essential oil ingredients in each soft gel, all the more benefits to our body!",4.0
193,,I’m going on the boat to the lake tomorrow and I have a lot to get ready to go to work so I’ll see if you want me too if not I will be there,4.0
193,Renewed this supplement,This Omega-3 supplement appears to be helping with keeping my cholesterol in an acceptable range. I anticipate continued good levels on my next labs.,4.0
193,First time trying it,"Seems good so far, i already eat a lot of fish so it's probably not super necessary but I like to take it on the days i don't eat fish or just need extra help recovering.",4.0
193,,I like this brand and most products I have purchased from this company. I can't say for sure that this particular supplement was any better than other brands though.,4.0
193,,This supplement works pretty well. I feel a bit better since I started taking it. It’s easy to use and didn’t cause any problems. I’m happy with it overall and would buy it again.,4.0
193,Great,"Great quality fish oil with no aftertaste or fishy burps. Helps with heart, joints, and skin health. The 1100 mg per softgel is a strong dose!",4.0
193,,"I've been taking California Gold Fish Oil for a while now, and I'm really impressed with its quality. The ingredients are clean and pure, with no fishy taste, making it easy to take daily.",4.0
193,Fish Oil,"Seems to be a pretty good fish oil, not enteric coated or molecularly distilled but it isn't $40 a bottle either so if you get along ok with it it's quite a savings.",4.0
193,,"think that this is a good product, the dose of omega is good, but the tablet is large and is not so easy to swallow.",4.0
193,Love it,"Very important supplement with great benefits until high-quality product. Yes it’s contain fish oil, but doesn’t taste like it. The packaging was good. Omega.",4.0
193,Extreme value,"I would say it's very good value for the quantity. However, in terms of the content maybe not as good. Quite big capsules to swallow.",4.0
193,review,"Omega-3 has been an essential part of my supplement routine. It supports heart health, reduces inflammation, and helps with joint mobility. Since I started taking it, I’ve noticed less soreness and improved recovery after workouts. Great for overall health and athletic performance.",4.0
193,,"I've been looking for a fish oil of good quality, and this is the one I decided to go with. It seems fine to me.",4.0
193,,"I’ve been taking these for a month and they’re easy to swallow with no fishy burps. The dosage is solid for daily use, and I like that they use fish gelatin instead of bovine. Overall, good quality for the price.",4.0
193,Gut,"I haven’t noticed any positive benefits or any negative side effects from this supplement so far, and I would rate it as less than acceptable",4.0
193,omega three fish oil supplements gels,"In the past, I’ve been unable to tolerate the omega three fish oil supplements, but I have no problems with gut issues when taking IHerb omega 3 supplements. No nasty taste and quality is good . Ease of swallowing and no indigestion.",4.0
193,Very good quality,"I take this every morning. Very good quality. Although I understand, this is the normal size of fish oil capsules. It's just too big to swallow",4.0
193,,"Compared to premium brands, this offers comparable quality at a fraction of the price. The softgel is quite big however it has no strong fishy taste so it is easy to consume.",4.0
193,Good overall but need higher dose,"Great product, but taking a star off because for anti-inflammatory dose, need to take many tablets (above & beyond the serving size). Will look for something in liquid form next time!",4.0
193,,"I’ve noticed better recall and mental clarity, especially when studying or multitasking. It’s become my go-to for exam periods and high-demand work phases.",4.0
194,Good Omega 3,Have order a few times. I value this product nowing my need to increase EPA & DHA. Essential. Swallow religiously. I dont eat much fish. Flaxseed helps.,4.0
194,Omega 3,Only reason I’m giving it 4 stars is because the DHA amount could be night cause I have adhd. But other than that heart health be on top.,4.0
194,Affordable and Clean Omega-3s,This fish oil offers great EPA and DHA content per softgel without any fishy aftertaste. It supports my joints and helps with mental clarity. Easy to swallow and feels high-quality despite the low price. A solid everyday supplement I keep repurchasing.,4.0
194,Not the best but one of them,Prove and quality is really great. There are a bit better omega’s in the market whose quality is better but their price is a lot higher than for this one. We take this one and we love it. Taste is the same as for all omegas (fishy),4.0
194,"Good Form, But No Clear Effect","The softgels are easy to swallow and have no bad aftertaste, which I appreciate. However, I haven’t noticed any obvious effects after consistent use, though I might be expecting too much or need more time. Still, the quality seems good overall.",4.0
194,"Good pack size, keeps well.",Good pack size and the gels themselves are of a good size which are easy to swallow. There is no extra unpleasant scent of fish oil which sometimes is a bother. Good basic product. :),4.0
194,good,good quality. omega 3 ingredient. good package. so many benefit . reduce inflammation.it helps to acheive good heart condition. fish taste. cholesterol good condition. good for hair. age of adult you should buy it. i feel good when i take this suppliment,4.0
194,,Great Value I’ve been using this for a few weeks now. No fishy aftertaste and easy to take. I feel less stiff in the mornings. Good quality for the price.,4.0
194,Good price,Ingredients are good but quantity of omega is low so you need to take 5 or 6 pills once to get enough amount of omega 3 😁,4.0
194,Fish oil is fish oil,Was told by my dr to start taking fish oil Bought this and goes down easy BUT I get the fishy reflux for the morning Awful,4.0
194,Great Value for the Price,"This product is excellent for my personal needs. The quantity and affordable price make it a great choice. It also comes in good, high-quality packaging. Overall, a solid product!",4.0
194,,"I have not noticed anything different with taking these, nothing overtly positive or negative. It helps that it is easy to take along with my other supplements.",4.0
194,It's ok. I don't like the smell,"It's ok. Omega 3 fatty acids are unsaturated fatty acids that help to reduce inflammation, which can damage blood vessels throughout the body, leading to heart disease",4.0
195,,. Ingredients and quality are so good. It taste so real and I love it so so much . Helps my skin look better and better sleep,4.0
195,,"Very good the scent i nice and very affordable price the size is big , easy to use the quality and the packaging very good hope the benefit is also nice",4.0
195,Good product,Can't really say if I feel any effects. But it is a good product for sure and the quality of this brand never disappoints.,4.0
195,,Its big capsule little hard to swallow if you not use to it . I don’t eat seafood so this gives me the vitamins i need,4.0
195,High dose alleviates my depressive symptoms,"DHA helps with skin healing and depression. After finishing a bottle, I can see a difference in mood and quality of skin. Great price. Will repurchase. No nasty fish burps with this one surprisingly.",4.0
195,Excellent value for money,"Good product from a reliable brand. It meets all my expectations and works as described. No complaints so far, and the delivery was fast",4.0
195,Easy to swallow,"Easy to swallow, nice package. I noticed that nails become stronger and the skin softer. My mum also sees the difference.",5.0
195,California GOLD Omega 3,"Quality ingredients slow down ageing sign. No fish taste , package of 100 caps last me a good 50 days. I found it benefit my cholesterol, hair shine. Last but not least is good for my heart. I love this GOLD Omega 3 that's help me with my cholesterol and keeps my heart pumping 👍",5.0
195,"Good Quality, Value for Money","I have consumed the fish oil for 3 weeks now. I haven’t felt any difference towards my health but I am hoping that with longer term regular consumption, my health would improve. The fish oil doesn’t have any strong fishy taste so it was easy for me to consume. Also, it looks and taste to be of high quality. Finally, I think it is value for money.",5.0
195,Omega 3 Premium Fish Oil,"The quality was so incredible. I had been waiting for a week to get my goods. The ingredient was inscribed on the label clearly. I like the package so much. It has no taste at all, and it is easy to swallow. Also, the benefit is so impressive with my age.",5.0
195,Great,"I ordered this product for my son as he is preparing for the exam. He will be very happy if he sees this, fish oil is very helpful in strengthening memory and protecting eyes in children, so I recommend this product to all mothers.Omega-3 fatty acids are found in foods, such as fish and flaxseed, and in dietary supplements, such as fish oil. The three main omega-3 fatty acids are alpha-linolenic acid (ALA), eicosapentaenoic acid (EPA), and docosahexaenoic acid (DHA). ALA is found mainly in plant oils such as flaxseed, soybean, and canola oils. DHA and EPA are found in fish and other seafood. ALA is an essential fatty acid, meaning that your body can’t make it, so you must get it from the foods and beverages you consume. Your body can convert some ALA into EPA and then to DHA, but only in very small amounts. Therefore, getting EPA and DHA from foods (and dietary supplements if you take them) is the only practical way to increase levels of these omega-3 fatty acids in your body.",5.0
195,Great product,"This Omega-3 Fish Oil supplement is a heart-healthy essential for me. Not only has it improved my cholesterol levels, but it's also done wonders for my hair and overall well-being. The quality and purity of its ingredients are evident, and there's no unpleasant aftertaste. good dha amd epa content.",5.0
195,,"California Gold products never fail to impress me and my family. This fish oil supplement is easy to swallow and doesn’t have any aftertaste at all. There’s also a good amount of EPA and DHA on this dietary supplement. Plus, I got this item for a very good deal.",5.0
195,,"I take fish oil for cholesterol. I had a hard time my HDL above 50. When I started taking fish oil my HDL rose above 50, triglycerides dropped and my DL dropped a little more. Still took medication to get it down after a year of trying dietary changes. Also, look up the research on the effect of fish oil on cell longevity.",5.0
195,,"California Gold Nutrition is always my go to choosing fish oil, these fatty jelly pills have no aftertaste burps although they're a bit big but I had no problems with them, I often eat the pills after a meal with vitamin D, the EPA and DHA concentration is good for the deal size and price. well sealed and helps a lot to improve my concentration and coherence through time.",5.0
195,,"Thave not noticed any fishy aftertaste which is a bonus to anyone who takes fish oil pills. I like the fact that it gives you the ingredients on the back. Also, I like the 100 count that is in the bottle package. The fact that it has no gluten or artificial colors or flavors is also important to me and also low sugar. One of the most important benefits is that it reduces the risk of heart disease and protects the brain from Alzheimer's and dementia Promotes bone and joint health the strange thing that I saw is that it suppresses the appetite, thus reducing obesity",5.0
195,Excellent Fish Oil!,"These are really good value for money, and importantly don’t reflux as some do, there is no aftertaste at all. The California Gold is a reputable brand and this is a good source of Omega 3 Fatty Acids. I take them to improve my joint health and pain, for skin and I know there are a lot of health benefits that come with the Omega 3",5.0
195,Great Supplement Omega-3 Supplement,"I think this is a great deal for the price, there is a slight taste when I swallow the pills but it is negligible. I find myself more energetic when consuming these supplements. Although I did realise that I tend to burp fish breath afterwards so I am a bit hesitant to eat it these days.",5.0
195,,"I was preparing my exam before taking this product. I felt great changes my performance at doing tasks. It helped to boost my memory and improved brain function. I also noticed that my sense of seeing is getting better. Moreover, I should tell that I didn't feel any unpleasant odor or favor of fish when I was taking these capsules. I think there is no harmful additives. I recommend this brand, because they produce halal and vegan vitamins.",5.0
196,"No fishy burps, may contain tuna","I know that scientists are still arguing regarding health benefits of omega-3, but they can't deny that people who eat plenty of fish are healthier and live longer than who don't eat it at all. I take it because there are a lot of omega-6 and omega-9 in my diet, and I need omega-3 for the balance. Since I has been starting to take it I got more energy, improved my mood, the skin is glowing on the face, no acne, improved memory. I like the product, because it doesn't have a fishy taste.  I recently switched it to the other cheaper brand from the regular store and believe me I already regret about it: ridiculously large softgels and fishy burps. UPDATE: I noticed recently the one disturbing concern on the label: ""Contains Fish (anchovy, mackerel, sardine and/or tuna)"". ""And/or Tuna""! So it might contain the fish oil from tuna with the biggest concentration of the mercury as we know. I don't think I want to take this risk. I will try to find another source of omega 3.",3.0
196,Прекрасно!,"Seldom does a product smell exactly like a freshly cut mango, but this body wash somehow captures that perfect tropical scent. The gel lathers into a silky foam that doesn't dry out my skin. My morning shower is now a five-star Caribbean vacation. Following my hip replacement, I had to wear compression stockings that made my legs itch insanely. This cooling, minty lotion was the only thing that soothed the crawling sensation. I applied it every four hours and kept my sanity.",5.0
196,,"Omega-3s (specifically EPA and DHA) are essential fatty acids that our bodies cannot make. They are the heavy hitters for reducing systemic inflammation, supporting cardiovascular health, keeping joints lubricated, and boosting cognitive function (brain fog reduction).",5.0
196,,"I've been taking this Omega-3 for a while now and I'm really happy with it. The softgels are easy to swallow and I haven't experienced any fishy burps or aftertaste, which is a huge plus. Each softgel provides 1,100 mg and I appreciate that they use fish gelatin rather than bovine or porcine sources. The California Gold Nutrition brand consistently delivers good quality at a reasonable price point. Will definitely repurchase. Rating: ⭐⭐⭐⭐⭐ (5/5)",5.0
196,Great,"I’ve been taking the California Gold Nutrition Omega-3 for a few months now, and honestly, it’s earned a permanent spot on my supplement shelf. If you’ve ever tried cheap fish oil before, you probably know the dread of the dreaded ""fishy burps""—well, I can happily report that I get none of that with thes",5.0
196,I like it,"I always order my nutritional supplements from iHerb; excellent quality, great brands, good ingredients, premium fish sources and amazing prices. I received the package in a good condition",5.0
196,amazing product,"since i took this omega 3 fish oil, californa gold, my knee pain slowly gonr away..its highly recommended product for those who experiencing knee pain or join pain.. a matter of fact, i put this auto purchase .",5.0
196,Great quality omega-3 with no aftertaste,This is a fantastic basic omega-3 supplement from a trusted brand. I love that the softgels are made from fish gelatin rather than bovine. There is absolutely no unpleasant fishy aftertaste or stomach discomfort after taking them. I noticed that my skin feels less dry when I take these regularly. Highly recommend for daily health support.,5.0
196,Value for money,"Ive been taking this supplement for quite some time. Quality is good and it comes with a big quantity bottle. The ingredients are suitable and it is packed properly when received. Expiry is long enough for me to consume and suitable for all ages. High quality omega, good for hearth and body.",5.0
196,Effective and Affordable Omega-3,"I’ve been taking these Omega-3 softgels every day after breakfast, and I’ve noticed a real improvement in my skin. They are high-quality vitamins and offer excellent value for the money compared to other brands. The capsules are easy to swallow, and I haven't noticed any fishy aftertaste. I’ll definitely keep these as part of my daily routine",5.0
196,,"Been using this for around 3 weeks now and honestly I noticed less hair shedding first before any growth. The capsules are small and easy to take, no weird taste or stomach issues. Too early to say dramatic results but my nails definitely feel stronger already. Good price for the amount too",5.0
196,Great!,"Omega-3 is a great supplement for overall health. Since I started taking it, I’ve noticed improvements in my focus and energy levels. It also supports heart and brain health, which makes it a valuable addition to a daily routine. The capsules are easy to swallow and don’t leave an unpleasant aftertaste. Overall, I’m very satisfied with the results and would recommend Omega-3 to anyone looking to support their well-being.",5.0
196,Good Brand,California Gold is a quality brand. i will get the higher dosage next time. If you look into how omega 3 fish oils are made. i try to get omega 3 in triglyceride form. Better absorbent from what I have read. Regardless there are a lot of good brands of fish oil out there.,5.0
196,,I have been using this Omega-3 for a while and I can say that the quality and ingredients are great! It has amazing benefits for the body and for the packaging and how it lasts for two to three months is worth it. It doesn’t have any fish taste which is a plus,5.0
196,,This jacket arrived quickly and fits true to size according to the online chart. The material is surprisingly warm and windproof for such a lightweight layer. All the zippers move smoothly and the pockets are deep enough for gloves and a phone. Shipping was fast and tracking updates were accurate. I wore it hiking in windy conditions and stayed completely comfortable. Definitely worth the sale price I paid.,5.0
196,,"The airtight seal on these spice jars keeps my dried herbs fresh and fragrant for months instead of weeks. The labels are pre-printed with clear, large text that I can read easily from across the kitchen. The shaker tops have two different hole sizes for fine or coarse dispensing. They are uniform in size, which makes my spice drawer look incredibly organized and satisfying.",5.0
196,,"This mineral sunscreen goes on clear without leaving that ghostly white cast on my darker skin tone. It doesn't feel heavy or greasy like traditional sunscreens, more like a light moisturizer. My face didn't burn at all during a full day at the beach, so the protection is real. It also didn't make my eyes sting when I inevitably started sweating.",5.0
196,,"Excellent Omega-3 supplement! I really appreciate that California Gold Nutrition uses fish gelatin softgels. With 180 mg EPA and 120 mg DHA per softgel, it provides a solid daily dose for overall health. It's also great to know it's formulated without gluten or GMOs. Highly recommend for anyone looking for a high-quality, clean fish oil!",5.0
196,Everyday essential,"This is my 5th repeat order of this fish oil gels. No smells which I like and is important for me when I look for one. Consistently very good and high quality in terms of the ingredients too. Packaging is secured n good, nothing to complain about. Many health benefits and the omega 3 is important. My family loves it.",5.0
196,,"I've been taking this for my low iron without constipation, and after a month my energy returned. The quality is excellent, and my blood work improved. Easy-to-swallow pills with no metallic aftertaste. No digestive issues like other iron supplements. The label clearly shows gentle form of iron. Packaging was sturdy, and delivery was super quick. Highly recommend for anemia. I will purchase again.",5.0
197,,"After three weeks, my chronic bad breath from stomach issues has improved significantly. The quality is fantastic, and I feel more confident. Easy-to-take pills with no aftertaste. No digestive side effects whatsoever. I love that the label has no chlorophyll or mint mask. Packaging was sturdy, and delivery was lightning fast. Highly recommend for halitosis. I will purchase again.",5.0
197,,"Very happy with this Omega-3 supplement. The softgels are easy to take and don’t leave any unpleasant aftertaste, which is a big plus. Good quality product and excellent value for the price. I’ve been taking it daily as part of my routine and would definitely order again. Highly recommended if you’re looking for a reliable fish oil supplement.",5.0
197,great,"The ingredients are as listed. Everything was very fast. The quantity was also appropriate. I didn't feel any unusual taste while using it. I have been deficient in fish oil, according to the doctor, if used daily, this will help me. The package was closed. I think the quality will also be good, I'll write after using it.",5.0
197,,"This high-quality fish oil is an incredible value for 240 softgels. They're easy to swallow and I've had zero issues with fishy aftertaste or burps. I've noticed a real improvement in my joint comfort and skin since taking it. It's a trusted, effective staple in my daily wellness routine.",5.0
197,excellent,"I am very satisfied with this purchase. The product arrived in perfect condition and was well-packaged. I have been using it for a while now, and the quality is exactly as described on the website. It is very effective and definitely worth the price. I also appreciate the clean ingredients and the brand's reputation. I will surely order this again in the future. Highly recommended for everyone!",5.0
197,,"is serum is a game-changer, especially for maintaining my Radiesse and filler results by boosting skin elasticity. It has a lightweight texture that absorbs quickly, leaving my skin feeling incredibly plump and hydrated when locked in with QV cream. A must-have for anyone looking for high-quality, professional-grade skincare at an affordable price",5.0
197,Easy daily supplement,Simple product to include in a supplement routine. The soft gel size is manageable and the bottle gives good value. Quality has been solid and consistent for regular use. I love the way my skin and hair feel when I take this consistently! Not bad either that is supports heart health and lowers bodily inflammation as well!,5.0
197,Great size,"I liked the packeging, it is a great size, I’ve been using it for over a month, it is still more than half full. I don’t smell fish, unlike other omega 3 supplements. Quality of packeging is great, it has all the information you need to know including the ingredients.",5.0
197,מצוין!,"""} Excellent quality supplement with noticeable effects. I chose this product because of its clean ingredients and good reputation. After using it regularly, I started to feel a difference in my energy and overall performance. It works smoothly without causing any discomfort. The size, packaging, and quality are all very good. It is easy to use and fits well into my daily routine. In terms of value, I think it is worth the price considering the quality and results. I would definitely purchase it again and recommend it to other",5.0
197,,"This fish oil supplement is a good choice for daily wellness support. The size is convenient and easy to take regularly without discomfort. It’s suitable for different age groups, especially adults looking to support heart, brain, and overall health. The quality is solid, with a well-refined formula that feels pure and reliable. Overall, a practical fish oil product with good quality, easy size, and broad age suitability.",5.0
197,good,good i like it very much its amazing good i like it very much its amazing good i like it very much its amazing good i like it very much its amazing,5.0
197,I feel the difference now.,"I feel the difference now. Different from omega-3 I have ever had, this one stands out in the quality, because I feel better after consuming it right away. Many supplement companies and foods industry try to deceive their customer with adulterated product contents, esp. adding additives, low quality raw materials. The world is so corrupt.",5.0
197,,"I’ve been trying this supplement and overall it’s been a positive experience. The capsules are easy to swallow and the size is comfortable. I like that the formula is simple and clearly labeled, which makes it feel reliable. It’s been easy to include in my daily routine, and I’ve noticed a nice general benefit since I started using it. The taste is very mild, almost unnoticeable, which is great for regular use. Shipping was smooth and the product arrived well packaged. Overall, a good quality option that I would consider purchasing again.",5.0
197,Feedback on product,"I have orderes fish oil several times.As always,quality matches expectations.Well packaged.Taste is neutral,as it should be.Omega 3 is very good product for today's lifestyle person like me,cuz office job and fast food at my age is not good,that's why am using ingredients like this as my daily meal.This product has several benefits,all is vital for me.",5.0
197,good for. me,"High quality and very effective! These capsules are easy to swallow and, most importantly, there is absolutely no fishy aftertaste or burps, which is usually my biggest issue with Omega-3. I feel more focused throughout the day and it has become a staple in my daily supplement routine. Great value for the price. Highly recommended!",5.0
197,,Good quality product with excellent ingredients. No fish taste. Easy package to use. Excellent to use for any age. Saw a difference in and provided good benefit. Held with cholesterol and it contains omega . Helps with inflammation and heart health. Also saw a big difference in my hair when using this prot,5.0
197,Great fish oil at an unbeatable price!,"I've been taking these for a couple of months and can genuinely feel the difference; my joints are less stiff and my energy feels more consistent. For a 240-count bottle, the value is hard to beat. The softgels are fish gelatin, which is a nice touch, and I haven't had any issues with quality. Will definitely be reordering!",5.0
197,Excellent,"The good thing is that its price is good considering the number of capsules, the concentration is good, there's no fishy taste, and the sachet packaging is highly beneficial. Omega-3 is very suitable.",5.0
197,,"I've been using California gold nutrition Omega 3 Fish Oil for a few weeks now, and I'm genuinely impressed. The softgels are easy to swallow, completely odorless, and don't leave any fishy aftertaste. I appreciate the transparency in sourcing and the high EPA/DHA content per capsule. It feels like a clean, high-quality supplement, and I've noticed a subtle improvement in my focus and joint comfort. Definitely a product I'll keep in my routine.",5.0
198,California Gold Nutrition omega 3 premium fish,"California Gold Nutrition Omega 3 Premium Fish Oil is a high quality supplement made with pure fish oil and carefully selected ingredients. The package is convenient and easy to use. This omega supplement provides great benefits for overall health, including supporting the heart, reducing cholestrol, and helping with inflammation. It also contributes to healthier hair. The taste is mild and not too fishy, making it easy to take for any age.",5.0
198,High quality and no fishy burps!,"I’ve tried several brands from iHerb, but this one is the best for the price. The quality of the ingredients is top-notch, and the most important thing for me is that there is absolutely no fishy aftertaste. The softgels are easy to swallow despite the size. I’ve noticed a real improvement in my energy levels and skin clarity since I started taking them daily. Fast shipping as always!",5.0
198,Clean and easy to take,"Simple and clean fish oil. Capsules are not too large and easy to swallow, with no strong fishy aftertaste which is a big plus. Feels like a good daily addition for general health. No side effects and seems well-tolerated. Overall, a dependable omega-3 supplement that’s easy to stick with. And its very good quality fish",5.0
198,Great,"Excellent product! The quality is top-notch and it arrived exactly as described. I’ve been using it for a few weeks now and I’m very satisfied with the benefits. It feels premium but at a fraction of the cost you'd find in local stores. If you are looking for an effective and trustworthy option, this is it!",5.0
198,Great Value Omega-3 for Daily Use,"California Gold Nutrition Omega-3 Fish Oil is a solid everyday supplement for supporting heart, brain, and joint health. The softgels are easy to swallow, and I appreciate that they use fish gelatin instead of other types. I didn’t notice any strong fishy aftertaste, which is always a plus. The 240-count bottle offers excellent value and lasts a long time, making it convenient for consistent use. Overall, a reliable and affordable omega-3 option for daily wellness!",5.0
198,Love it!,"I love this supplement and would give it 5 stars. The smell is mild for a krill oil, and the taste isn’t noticeable thanks to the softgels. The package is large and keeps all softgels fresh and secure. I notice a real benefit in supporting digestion and overall wellness. It seems made with quality ingredient, and I’ll definitely continue taking it.",5.0
198,Good,"Ever since I started taking this health supplement, I’ve noticed a clear improvement in my energy levels! I used to feel tired easily in the afternoon, but now I stay more focused and my productivity has increased. The natural ingredients make me feel safe taking it, and after just one month of consistent use, even my friends have commented that my complexion looks better.",5.0
198,Great!,"I like these omega 3 vitamins because they’re essential and good for any age.They have a lot of benefits to any meal.The package is good .The taste is good too and it’s easy to swallow.I recommend everyone taking this vitamins, it’s good for the hair and any inflammation.The ingredients are well",5.0
198,Amazing,Good quality with multiple ingredients which benefits the heart and hair and helps with inflammation. Good for different ages and has a good percentage of omega count. Which is good for people who don’t like eating fish. Doesn’t really have a taste. Helps with cholesterol and the packaging is good.,5.0
198,great,"Order arrived very fast, the package was neat. It is a great value product and the benefits of using it are accurate and huge. Leaves no scent and results are immediate and effective. I will reccomend to family and friends. Again its a great quality product. My brother and i use it often",5.0
198,"Excellent Quality, Genuine Product & Fast Delivery",Outstanding experience overall. The product is completely original and exactly matches the description provided online. Packaging was very secure and delivery was quick and smooth. Quality is impressive and you can clearly feel the difference after use. I am very satisfied with this purchase and will definitely order again. Highly recommended to anyone looking for genuine and reliable products.,5.0
198,Buy it!,"I bought this for the brain aspect. Most fish oil pills taste bad but I do not taste this one, I do have a few random fish burps but that’s it. I’ve heard it helps with hair and inflammation and lowering cholesterol. I hope to see good benefits soon.",5.0
198,,"Excellent fish oil supplement! The softgels are easy to swallow and don’t leave a strong fishy aftertaste, which is a big plus. I like the quality and purity, and the large bottle lasts a long time. After consistent use, I feel it supports my overall wellness. Great value for the price—would definitely buy again.",5.0
198,Good,"Omega-3 fatty acids are essential polyunsaturated fats that play a critical role in maintaining cardiovascular health by supporting healthy cholesterol levels and optimal blood flow. They are widely recognized for their powerful anti-inflammatory properties, which can help reduce joint stiffness and promote overall physical recovery. Beyond physical health, these fats are vital structural components of the brain, significantly contributing to improved cognitive function, memory, and long-term mental clarity. Regular supplementation is an excellent way to support eye health and maintain the skin's natural moisture barrier from the inside out. Normal size, standard package, good quality.",5.0
198,High-quality Omega-3 with great results,"I purchased this Omega-3 for both myself and my family. It’s a reliable supplement that supports overall health. Easy to use, well-tolerated, and high quality. I trust this brand and will continue using it.",5.0
198,Top product,Top product top product ❤️❤️❤️❤️❤️❤️ Top product top product ❤️❤️❤️❤️❤️❤️ Top product top product ❤️❤️❤️❤️❤️❤️ Top product top product ❤️❤️❤️❤️❤️❤️ Top product top product ❤️❤️❤️❤️❤️❤️ Top product top product ❤️❤️❤️❤️❤️❤️,5.0
198,,"This is a really good product and excellent value for money. The quality exceeded my expectations, and it works exactly as described. It’s also reasonably priced compared to similar products, making it a great option if you’re looking for something effective without spending too much. I’ve been very happy with the results so far and would definitely recommend it to others.",5.0
199,"Quality Ingredients for Heart, Brain & Joint Support","Omega‑3 Premium Fish Oil gelatin softgels use high‑quality fish oil as the core ingredient to deliver essential omega‑3 fatty acids EPA and DHA, which the body cannot make on its own and are critical when your diet lacks enough fatty fish. These softgels provide a blend of omega‑3s in a gelatin packet that is easy to take and has a very mild taste owing to the neutral fish oil formula. Regular use can contribute to improvements in heart health, brain function, and joint comfort (including knees), help correct common omega‑3 deficiency, and support overall diet‑linked wellness over time. The ingredient quality and composition aim to balance effectiveness with purity, though benefits generally appear with consistent use rather than immediately. Quality control measures often include molecular distillation and third‑party verification to reduce contaminants in the fish oil before encapsulation.",5.0
199,Harika!,Very good. I use ot every day . And also will buy for mom and dad. As a doctor I can say thay if your ldl high and hdl low it is very goos supplement for your cholesterol and also your heart disease,5.0
199,Perfect omega-3!,"I’m very satisfied with this Omega-3 supplement. The quality is excellent and it feels like a well-made product. It’s easy to use and fits perfectly into my daily routine. Overall, it’s a reliable supplement that I can recommend for anyone looking for a good Omega-3 option.",5.0
199,Great!,"I've been using this supplement regularly for some time now and am pleased with the results. The changes appeared gradually, but they were noticeable in my daily life. The ingredients seem well-thought-out and free from unnecessary additives. The capsules are convenient and easy to swallow. I consider this a high-quality product.",5.0
199,,"I don’t eat enough fish or seafood, so finding a reliable source of omega-3 was important for my health. I noticed several improvements. My blood pressure and cholesterol levels began to stabilise. Beyond cardiovascular support, omega-3 helped reduce inflammation in my body, which contributed to my overall well-being. I also noticed that my hair fall decreased, which was an unexpected but welcome benefit. Another positive change was relief from dry eye symptoms, which made a big difference in my daily comfort.",5.0
199,Great Omega 3,"This is my first time trying this omega-3, and I’m quite satisfied so far. Quality and ingredients are good for my parents age. I also appreciate that the packaging is well done and secure, so the product arrived in great condition.",5.0
199,,"The quality is over the top, the quantity is enough for couple of months, 4th time restocking. One of my favorites in Iherb purchases! Would definitely recommend this brand 😍 and the price is very reasonable. Tastes amazing, adds flavor to everything. The quantity is massive it can last you for a year. The ingredients are same as the written on the bottle. Packaging is very friendly and easy to use. I use it for variety of recipes",5.0
199,Best omega supplement!,"'ve been using California Gold Nutrition's Omega-3 for a while now, and this 240-softgel bottle is a standout. The price was excellent—especially considering the quality and quantity. No fishy aftertaste, easy to swallow, and the softgels are made with fish gelatin, which I appreciate. Great potency and purity, and it's third-party tested for quality. If you're looking for a reliable omega-3 supplement without breaking the bank, this one delivers.",5.0
199,Good taste,"This is a very mild taste, which is good considering it is fish oil. I trust this brand as they have clean ingredients. I give this medicine to myself and my teen. This omega has benefited my teenager with her eczema and dry scalp. I know it lowers inflammation because of this.",5.0
199,High quality Omega-3 supplement,"Great quality fish oil with clean ingredients and secure packaging. Suitable for adults of different ages looking to support overall health. Contains Omega-3 (EPA & DHA) which supports heart health, brain function, and wellness. The composition is effective for daily use. Softgels are easy to swallow with minimal fishy taste or aftertaste. I noticed better focus and overall well-being. Highly recommended 👍",5.0
199,Great for first time!,"I like this product and it’s quality so much so that right after I finished it, I upgraded to a bigger container size. Basically everything here works fine. The omega-3 quality and ingredients are appropriate all while there are no drawbacks like fish breath. I also liked the shape of the pills. They are easily digestible.",5.0
199,High value,"An amazing value proposition as buying this set of omega-3 premium fish oil offers you an easily digestible, and hassle free supplement. The quality is good and there is no drawback like fish breath or acidity. I also enjoyed the slight perceived increase in focus and thinking. I also liked the shape of the pills.",5.0
199,,"These Omega 3 capsules are very easy to use and fit well into a daily routine. The size of the capsules is reasonable and not too difficult to swallow. The package is practical and keeps the product well protected, reflecting its overall quality. The texture is smooth, without an unpleasant aftertaste. The composition appears well-balanced and reliable. After consistent use, the benefits are noticeable, especially in terms of overall wellness and daily balance.",5.0
199,Good for PSO,"Excellent Omega-3 fish oil, one of the best I’ve tried. The softgels are easy to swallow and don’t leave any unpleasant aftertaste. I’ve noticed a positive effect on my psoriasis as well, my skin feels calmer and less irritated. High quality product with clean ingredients, large package size, and great value for the price.",5.0
